1,Gold,SPY,GPR,GPRA,GPRT
4/24/2009,914,86.66,44.0417,50.18,41.85
4/27/2009,908,85.84,107.4114,119.93,107.18
4/28/2009,894,85.57,88.928,88.65,104.76
4/29/2009,901,87.39,71.7006,114.37,35.77
4/30/2009,891,87.42,79.0966,63.08,78.93
5/5/2009,904,90.57,119.1571,134.63,99.08
5/6/2009,911,92.14,111.6596,141,99.04
5/7/2009,916,90.86,73.3999,76.36,69
5/8/2009,915,92.98,76.5719,86.29,77.51
5/11/2009,914,91.24,117.2206,103.88,137.18
5/12/2009,924,90.97,92.841,103.66,86.46
5/13/2009,926,88.68,61.8152,72.5,48.38
5/14/2009,928,89.44,81.1109,97.03,70.14
5/15/2009,931,88.71,49.3887,56.27,35.2
5/18/2009,922,91.23,148.1229,223.74,111.97
5/19/2009,927,91.12,136.3999,116.55,149.07
5/20/2009,937,90.51,88.7612,63.71,118.09
5/21/2009,951,89.21,106.152,87.15,103.85
5/22/2009,959,89.02,78.1426,115.16,45.2
5/26/2009,,91.3,157.9446,25.53,241.37
5/27/2009,953,89.67,149.6989,145.41,185.12
5/28/2009,963,90.92,125.7937,146.31,133.66
5/29/2009,980,92.53,109.2443,133.5,82.05
6/1/2009,980,94.77,85.2829,71.6,97.04
6/2/2009,984,94.85,109.8956,101.73,104.44
6/3/2009,966,93.65,82.0119,113.75,47.44
6/4/2009,982,94.53,75.9922,55.1,91.91
6/5/2009,963,94.55,108.3397,85.1,114.66
6/8/2009,953,94.16,93.4314,101.61,77.69
6/9/2009,955,94.64,74.0456,108.78,64.81
6/10/2009,955,94.4,58.6601,89.44,28.69
6/11/2009,962,94.82,104.0597,89.91,109.6
6/12/2009,941,95.08,82.2776,106.99,53.54
6/15/2009,928,92.9,113.1758,43.4,152.02
6/16/2009,932,91.64,117.2948,80.64,147.98
6/17/2009,936,91.55,67.822,71.17,59.36
6/18/2009,935,92.22,125.3969,111.12,150.61
6/19/2009,936,92.04,87.337,87.07,77.81
6/22/2009,921,89.28,72.8508,59.81,78.39
6/23/2009,924,89.35,68.8524,53.39,82.7
6/24/2009,934,90.12,64.4321,60.46,56.73
6/25/2009,940,92.08,75.053,74.82,68.08
6/26/2009,941,91.84,62.1106,55.04,74.6
6/29/2009,941,92.7,63.6091,68.29,48.82
6/30/2009,927,91.95,115.363,98.58,109.63
7/1/2009,941,92.33,78.3032,74.67,79.27
7/2/2009,931,89.81,59.0125,31.38,85.06
7/7/2009,929,88.06,111.8841,79.67,132.91
7/8/2009,909,88,82.5195,78.35,78.42
7/9/2009,916,88.17,92.7091,85.31,83.02
7/10/2009,913,87.96,75.6765,82.3,62.93
7/13/2009,923,90.1,86.5402,76.69,79.96
7/14/2009,923,90.61,79.368,83.29,69.47
7/15/2009,939,93.26,65.941,69.61,64.51
7/16/2009,935,94.15,48.2233,59.17,49.35
7/17/2009,938,94.13,102.6017,87.67,103.6
7/20/2009,949,95.13,66.4412,75.7,47.36
7/21/2009,947,95.57,66.3343,82.66,62.05
7/22/2009,953,95.55,76.013,95.72,66.53
7/23/2009,955,97.66,92.5298,29.52,135.42
7/24/2009,953,98.06,139.665,142.81,148.89
7/27/2009,954,98.35,84.099,74.52,93.24
7/28/2009,939,97.89,112.644,66.55,152.64
7/29/2009,927,97.65,106.9848,110.61,92.26
7/30/2009,937,98.67,66.3989,51.48,67.48
7/31/2009,956,98.81,62.2939,80.37,54.85
8/3/2009,959,100.44,108.1254,117.59,89.91
8/4/2009,970,100.7,90.1702,66.24,94.71
8/5/2009,966,100.41,91.0956,57.79,117.07
8/6/2009,963,99.89,71.8479,82.94,50.31
8/7/2009,960,101.2,116.1647,119.54,99.71
8/10/2009,947,100.99,62.051,66.62,55.57
8/11/2009,948,99.73,70.1073,104.84,29.15
8/12/2009,953,100.8,92.3504,96.07,100.16
8/13/2009,957,101.57,38.1632,53.26,25.39
8/14/2009,949,100.79,60.0239,74.8,56.15
8/17/2009,936,98.31,103.5177,108.11,90.18
8/18/2009,939,99.09,60.9408,60.75,65.15
8/19/2009,945,99.96,114.6501,146.95,74.91
8/20/2009,942,100.99,89.5289,126.44,43.43
8/21/2009,955,102.97,55.026,58.51,42.71
8/24/2009,944,102.96,85.6699,66.43,94.98
8/25/2009,946,103.16,80.0352,106.39,66.55
8/26/2009,946,103.17,84.0144,63.81,86.49
8/27/2009,947,103.4,37.6856,45.08,31.34
8/28/2009,959,103.38,75.4489,42.98,95.6
8/31/2009,954,102.46,65.0504,49.88,74.9
9/1/2009,957,100.2,54.7184,58.75,49
9/2/2009,979,99.82,72.6263,88.49,46.97
9/3/2009,998,100.65,51.1876,51.03,48.64
9/4/2009,997,102.06,89.6257,71.48,101.36
9/8/2009,,102.94,86.3773,111.94,64.64
9/9/2009,997,103.73,58.9556,36.73,67.41
9/10/2009,997,104.79,92.4745,65.85,98.87
9/11/2009,1006,104.77,79.1164,89.16,74.37
9/14/2009,1001,105.28,71.047,70.83,59.08
9/15/2009,1006,105.72,91.6836,103.32,72.92
9/16/2009,1020,107.32,83.4491,115.75,54.31
9/17/2009,1014,107.16,63.3825,86.47,44.38
9/18/2009,1010,106.72,173.5843,173.05,168.4
9/21/2009,1005,106.45,86.944,60.67,93.99
9/22/2009,1016,107.07,117.7055,117.34,111.86
9/23/2009,1014,106.18,65.0231,43.22,78.1
9/24/2009,999,105.01,98.9335,27.21,141.84
9/25/2009,992,104.45,136.7092,41.93,198.21
9/28/2009,994,106.32,129.9046,69.07,172.83
9/29/2009,994,106,129.5198,109.56,143.6
9/30/2009,1009,105.59,156.0136,101.28,187.05
10/1/2009,1001,103,132.3703,105.57,159.6
10/2/2009,1004,102.49,106.4279,39.79,143.81
10/5/2009,1018,104.02,116.6691,74.77,131.66
10/6/2009,1040,105.51,102.167,86.18,111.1
10/7/2009,1044,105.8,87.7501,80.19,79.05
10/8/2009,1056,106.61,89.5289,68.66,103.08
10/9/2009,1049,107.26,71.3476,94.84,39.55
10/12/2009,1058,107.68,88.928,106.39,88.74
10/13/2009,1065,107.46,93.3118,109.94,84.65
10/14/2009,1065,109.31,102.0997,90.48,113.2
10/15/2009,1051,109.71,58.4356,29.13,78.96
10/16/2009,1052,108.89,105.3839,105.06,105.16
10/19/2009,1058,109.79,118.1497,183.22,50.94
10/20/2009,1059,109.21,81.1714,69.36,90
10/21/2009,1065,108.23,94.5409,87,90.71
10/22/2009,1059,109.33,96.9194,103.52,86.35
10/23/2009,1056,108.08,94.9254,104.42,81.66
10/26/2009,1043,106.91,82.1977,98.33,68.35
10/27/2009,1035,106.42,89.0911,72.67,101.02
10/28/2009,1031,104.41,115.824,153.96,89.89
10/29/2009,1047,106.65,69.8118,111.35,23.22
10/30/2009,1040,103.56,79.1164,82.3,68.65
11/2/2009,1054,104.32,66.9206,41.7,83.47
11/3/2009,1085,104.65,122.6877,179.39,61.21
11/4/2009,1087,104.92,77.3792,36.73,98.05
11/5/2009,1089,106.85,66.1852,59.38,66.04
11/6/2009,1096,107.13,82.2385,91.82,60.18
11/9/2009,1101,109.57,95.3881,129.67,50.48
11/10/2009,1103,109.59,93.1407,64.59,101.02
11/11/2009,1115,110.15,112.0372,148.92,80.74
11/12/2009,1107,109.03,68.0199,47.47,73.53
11/13/2009,1117,109.62,90.1379,89.86,91.01
11/16/2009,1139,111.21,84.1822,67.14,91
11/17/2009,1139,111.34,111.3146,76.53,165.97
11/18/2009,1141,111.27,56.9292,63.85,47.34
11/19/2009,1142,109.82,94.1467,118.19,69.59
11/20/2009,1147,109.43,80.5381,97.74,64.06
11/23/2009,1165,110.82,101.721,105.82,102.97
11/24/2009,1166,110.99,96.8351,72.4,100.65
11/25/2009,1187,111.38,100.7331,123.6,70.88
11/27/2009,,109.57,75.2002,67.47,81.29
11/30/2009,1182,109.94,119.0937,70.36,139.38
12/1/2009,1200,111.3,91.0264,78.91,85.56
12/2/2009,1213,111.25,133.8046,129.79,156.37
12/3/2009,1218,110.38,117.0762,96.12,143.17
12/4/2009,1170,111.01,91.1119,84.34,108.23
12/7/2009,1164,110.84,101.2398,72.67,127.96
12/8/2009,1143,109.61,98.8826,144.08,75.9
12/9/2009,1121,110.02,68.2633,78.8,53.78
12/10/2009,1126,110.64,58.9775,84.93,43.59
12/11/2009,1120,111.11,75.6594,78.71,60.18
12/14/2009,1124,111.87,90.8145,51.73,115.07
12/15/2009,1123,111.35,87.8766,83.8,82.6
12/16/2009,1136,111.52,104.3045,78.88,107.67
12/17/2009,1107,110.18,54.5428,36.25,60.47
12/18/2009,1112,110.21,70.6384,74.13,55.65
12/21/2009,1096,111.33,69.6336,49.59,74.45
12/22/2009,1087,111.73,46.9202,28.07,70.23
12/23/2009,1094,111.95,64.2326,100.63,38.15
12/28/2009,1108,112.72,176.14,215.25,141.74
12/29/2009,1098,112.56,204.679,257.75,152.28
12/30/2009,1093,112.52,169.0086,182.93,192.73
1/4/2010,1118,113.33,177.1171,190.89,214.95
1/5/2010,1119,113.63,122.5256,148.32,123.72
1/6/2010,1137,113.71,161.5887,177.2,161.24
1/7/2010,1134,114.19,102.2623,116.51,91.11
1/8/2010,1139,114.57,110.2964,117.29,110.06
1/11/2010,1151,114.73,71.187,66.24,71.03
1/12/2010,1129,113.66,117.8705,97.25,135.19
1/13/2010,1137,114.62,121.891,157.26,119.24
1/14/2010,1143,114.93,82.3665,57.12,95.29
1/15/2010,1131,113.64,80.6233,132.79,29.15
1/19/2010,,115.06,96.3786,106.76,89.05
1/20/2010,1113,113.89,84.6771,87.79,73.23
1/21/2010,1103,111.7,91.9246,130.92,60.06
1/22/2010,1090,109.21,50.394,40.19,50.29
1/25/2010,1096,109.77,119.7811,148.24,89.3
1/26/2010,1098,109.31,90.7056,94.04,72.41
1/27/2010,1085,109.83,65.016,71.3,59.47
1/28/2010,1085,108.57,114.452,104.32,119.64
1/29/2010,1084,107.39,63.52,56.99,73.95
2/1/2010,1105,109.06,143.8407,67.48,189.97
2/2/2010,1118,110.38,96.0165,110.45,79.84
2/3/2010,1112,109.83,113.397,82.22,142.87
2/4/2010,1063,106.44,129.3972,122.55,145.26
2/5/2010,1053,106.66,92.1071,85.26,93
2/8/2010,1066,105.89,78.1848,82.05,82.12
2/9/2010,1077,107.22,67.6802,97.46,62.53
2/10/2010,1076,107.01,108.0943,111.24,92.78
2/11/2010,1095,108.13,96.8587,115.87,69.8
2/12/2010,1090,108.04,77.2611,89.86,64.24
2/16/2010,,109.74,128.9654,146.94,116.43
2/17/2010,1120,110.26,75.8855,85.52,71.33
2/18/2010,1119,110.91,62.9538,47.82,69.8
2/19/2010,1122,111.14,119.7693,50.27,162.49
2/22/2010,1113,111.16,61.9172,54.01,64.36
2/23/2010,1103,109.81,86.1339,121.65,53.72
2/24/2010,1097,110.82,88.9944,78.86,98.67
2/25/2010,1109,110.67,60.9282,38.36,74.66
2/26/2010,1119,110.74,80.643,92.76,56.74
3/1/2010,1118,111.89,62.0622,77.34,64.51
3/2/2010,1137,112.2,78.9561,100.18,53.72
3/3/2010,1143,112.3,63.7032,35.28,76.51
3/4/2010,1133,112.64,81.2701,71.3,81.09
3/5/2010,1135,114.25,86.0407,72.58,88.06
3/8/2010,1124,114.27,126.4942,126.1,105.18
3/9/2010,1122,114.46,88.6306,73.63,98.27
3/10/2010,1108,114.97,85.7623,99.75,59.43
3/11/2010,1108,115.45,93.176,83.28,90.84
3/12/2010,1102,115.46,85.5061,82.09,73.73
3/15/2010,1105,115.49,105.7202,101.49,110.7
3/16/2010,1123,116.41,59.6188,59.44,49.57
3/17/2010,1124,117.1,76.36,65.25,72.57
3/18/2010,1128,117.04,85.3585,91.64,65.52
3/19/2010,1108,115.97,81.0986,55.97,88.19
3/22/2010,1100,116.59,59.7628,25.53,85.19
3/23/2010,1104,117.41,81.1714,123.31,77.14
3/24/2010,1089,116.84,62.225,58.38,60.87
3/25/2010,1093,116.65,53.7344,18.91,73.59
3/26/2010,1104,116.58,59.153,49.66,62.13
3/29/2010,1110,117.32,60.8928,56.66,81.01
3/30/2010,1106,117.4,137.8764,155.07,141.11
3/31/2010,1115,117,66.3911,48.77,81.36
4/1/2010,1126,117.8,91.4713,91.19,97.79
4/6/2010,1136,119.04,112.22,99.44,103.68
4/7/2010,1153,118.36,138.1713,113.02,147.3
4/8/2010,1153,118.77,139.4407,101.72,164.03
4/9/2010,1162,119.55,164.3139,144.15,191.28
4/12/2010,1162,119.74,121.0439,80.45,161.04
4/13/2010,1153,119.83,132.7898,100.18,161.15
4/14/2010,1160,121.19,97.3298,100.38,106.05
4/15/2010,1160,121.29,115.7791,96.19,139.06
4/16/2010,1137,119.36,67.5378,83.36,58.83
4/19/2010,1136,119.81,110.5554,81.64,136.19
4/20/2010,1139,120.88,123.7992,112.2,112.3
4/21/2010,1149,120.66,59.8056,59.62,66.31
4/22/2010,1143,121.02,58.7825,48.26,57.51
4/23/2010,1154,121.81,84.6039,64.88,97.41
4/26/2010,1154,121.35,72.0994,79.86,59.95
4/27/2010,1162,118.48,69.4944,100.07,32.1
4/28/2010,1172,119.38,43.9235,51.09,30.44
4/29/2010,1169,120.86,62.7505,59.26,54.93
4/30/2010,1181,118.81,42.7428,36.52,45.7
5/4/2010,1169,117.52,129.4567,136.65,107.65
5/5/2010,1175,116.82,84.3966,84.14,87.72
5/6/2010,1197,112.94,69.149,72.22,71.19
5/7/2010,1210,111.26,76.7061,101.96,42.52
5/10/2010,1201,116.16,76.6611,96.54,67.1
5/11/2010,1220,115.83,91.0672,121.05,50.48
5/12/2010,1243,117.45,46.609,46.47,44.29
5/13/2010,1229,115.99,53.5364,33.36,61.21
5/14/2010,1228,113.89,100.9544,125.8,99.69
5/17/2010,1228,113.95,125.4761,125.09,132.16
5/18/2010,1215,112.4,135.3522,106.53,154.02
5/19/2010,1193,111.76,157.2828,147.2,144.13
5/20/2010,1189,107.54,114.792,124.25,92.73
5/21/2010,1176,109.11,132.2447,102.9,150.2
5/24/2010,1194,107.71,95.5948,82.87,96.77
5/25/2010,1198,107.82,99.9322,81.18,123.11
5/26/2010,1213,107.17,110.5378,78.2,142.32
5/27/2010,1214,110.76,81.876,54.42,96.45
5/28/2010,1215,109.37,90.2256,70.67,101.82
6/1/2010,,107.53,165.6284,148.61,206.59
6/2/2010,1223,110.33,181.8939,76.72,273.41
6/3/2010,1210,110.71,131.3208,72,174.72
6/4/2010,1218,106.82,97.812,32.5,140.98
6/7/2010,1241,105.49,150.2119,102.46,177.5
6/8/2010,1246,106.62,117.3595,75.48,132.22
6/9/2010,1230,106.05,73.687,26.71,100.27
6/10/2010,1222,109.15,147.0831,82.88,186.12
6/11/2010,1230,109.68,100.937,103.68,91.56
6/14/2010,1225,109.51,90.9177,47.29,118.33
6/15/2010,1234,112,103.2951,63.92,118.47
6/16/2010,1231,111.96,88.8821,61.34,96.65
6/17/2010,1249,112.14,89.1845,101.61,63.57
6/18/2010,1258,111.73,119.0144,92.28,126.45
6/21/2010,1241,111.41,89.5289,64.91,108.29
6/22/2010,1241,109.57,131.2259,127.29,147.46
6/23/2010,1235,109.23,82.5848,67.08,81.39
6/24/2010,1246,107.42,89.2704,76.28,100.74
6/25/2010,1256,107.87,59.7936,71.53,39.78
6/28/2010,1239,107.53,77.7022,65.23,88.42
6/29/2010,1242,104.21,113.397,68.51,148.58
6/30/2010,1246,103.22,96.4157,96.12,85.9
7/1/2010,1207,102.76,94.2601,80.55,95.18
7/2/2010,1208,102.2,64.0273,47.03,84.06
7/6/2010,,102.87,111.2133,47.52,145.32
7/7/2010,1199,106.11,93.7873,89.76,81.11
7/8/2010,1196,107.16,140.0663,153.6,128.12
7/9/2010,1210,107.96,66.5843,92.93,44.29
7/12/2010,1199,108.03,28.985,33.02,27.55
7/13/2010,1214,109.66,140.024,143.58,146.37
7/14/2010,1207,109.65,158.4432,132.24,177.71
7/15/2010,1208,109.68,123.9999,120.09,117.84
7/16/2010,1188,106.66,45.8714,52.26,38.14
7/19/2010,1182,107.29,71.6459,58.82,77.1
7/20/2010,1192,108.48,88.5919,84.48,89.68
7/21/2010,1192,107.07,99.6261,120.6,100.59
7/22/2010,1196,109.46,65.8853,65.68,66.96
7/23/2010,1188,110.41,73.7551,76.72,69.33
7/26/2010,1183,111.56,132.6739,145.07,113.88
7/27/2010,1158,111.55,99.4535,122.03,76.34
7/28/2010,1160,110.83,103.4023,73.63,135.12
7/29/2010,1171,110.29,65.0231,86.43,54.07
7/30/2010,1184,110.27,74.9758,108.72,56.68
8/2/2010,1185,112.76,117.8384,95.72,145.16
8/3/2010,1188,112.22,112.563,112.22,93.6
8/4/2010,1196,112.97,99.5685,106.9,108.27
8/5/2010,1199,112.85,85.4636,115.87,68.22
8/6/2010,1205,112.39,64.6853,54.3,62.28
8/9/2010,1203,112.99,48.0082,34.81,58.07
8/10/2010,1198,112.38,77.1261,46.13,89.79
8/11/2010,1199,109.3,69.172,61.3,70.3
8/12/2010,1217,108.63,83.6699,68.25,88.55
8/13/2010,1217,108.31,54.1269,71.95,30.01
8/16/2010,1226,108.26,66.9657,35.61,81.67
8/17/2010,1228,109.59,83.6507,33.36,111.29
8/18/2010,1231,109.79,108.8637,155.04,51.73
8/19/2010,1235,107.88,96.2748,92.42,83.02
8/20/2010,1229,107.53,57.4226,64.4,41.78
8/23/2010,1229,107.12,76.5131,80.76,74.85
8/24/2010,1233,105.53,105.2894,177.63,47.14
8/25/2010,1241,105.94,97.3184,134.33,74.7
8/26/2010,1238,105.23,83.9591,91.31,76.16
8/27/2010,1238,106.86,95.1482,112.42,99.63
8/30/2010,1239,105.31,97.0393,114.33,73.36
8/31/2010,1250,105.31,123.1596,127.01,98.88
9/1/2010,1248,108.46,94.7531,128.47,69.34
9/2/2010,1253,109.47,60.6828,85.41,35.62
9/3/2010,1251,110.89,81.1904,64.75,81.01
9/7/2010,,109.64,113.9555,117.52,91.49
9/8/2010,1258,110.41,87.1728,90.38,81.19
9/9/2010,1251,110.92,45.9623,32.73,60.06
9/10/2010,1247,111.48,86.666,102.4,80.07
9/13/2010,1247,112.72,71.6027,90.17,43.87
9/14/2010,1272,112.65,80.199,83.43,69.59
9/15/2010,1269,113.08,63.1282,13.25,99.46
9/16/2010,1274,113.05,61.4037,64.44,48.37
9/17/2010,1278,112.49,89.3431,75.37,102.87
9/20/2010,1281,114.21,70.0419,98.58,34.26
9/21/2010,1274,113.98,100.8699,104.58,114.07
9/22/2010,1292,113.42,67.3743,37.31,80.92
9/23/2010,1296,112.5,80.0621,26.61,110.96
9/24/2010,1298,114.82,91.2293,87.81,78.48
9/27/2010,1299,114.27,95.3257,102.95,105.69
9/28/2010,1308,114.67,89.3277,81.63,99.04
9/29/2010,1310,114.47,82.9005,82.65,91.91
9/30/2010,1310,114.13,69.4062,50.32,73.45
10/1/2010,1318,114.61,80.8702,105.43,51.73
10/4/2010,1317,113.75,75.4662,95.03,72.66
10/5/2010,1340,116.04,111.2563,150.27,113.4
10/6/2010,1348,116.03,98.4627,140.23,70.18
10/7/2010,1335,115.89,104.3593,120.82,106.37
10/8/2010,1345,116.54,67.2115,70.2,63.87
10/11/2010,1354,116.65,70.2165,65.88,75.56
10/12/2010,1347,117.01,64.5305,92.92,59.62
10/13/2010,1371,117.92,52.5249,83.78,34.94
10/14/2010,1378,117.46,77.5626,57.99,91.37
10/15/2010,1372,117.7,71.8765,105.93,77.96
10/18/2010,1372,118.28,30.7075,45.92,25.53
10/19/2010,1336,116.73,83.6859,76.48,86.98
10/20/2010,1344,117.87,69.5639,52.84,77.13
10/21/2010,1326,118.13,43.1003,67.52,35.84
10/22/2010,1325,118.35,65.0102,94.27,54.06
10/25/2010,1339,118.7,50.7823,70.1,38.98
10/26/2010,1339,118.72,44.5637,44.43,37.06
10/27/2010,1323,118.38,85.6057,89.05,86.66
10/28/2010,1343,118.4,55.8667,65.52,65.58
10/29/2010,1358,118.49,78.2004,68.6,88.44
11/1/2010,1351,118.53,130.5067,168.37,102.14
11/2/2010,1357,119.47,130.616,144.68,114.65
11/3/2010,1338,119.95,81.7918,81.54,73.68
11/4/2010,1383,122.26,79.7408,139.12,38.68
11/5/2010,1398,122.72,54.9401,32.22,64.5
11/8/2010,1403,122.49,92.5748,72.23,107.1
11/9/2010,1410,121.61,131.4801,174.77,103.26
11/10/2010,1399,122.1,79.3636,96.32,51.65
11/11/2010,1403,121.64,87.6341,97.85,69.96
11/12/2010,1366,120.2,75.5095,78.55,81.9
11/15/2010,1369,120.03,120.9536,23.34,181.69
11/16/2010,1338,118.16,121.235,63.99,154.18
11/17/2010,1337,118.22,77.6647,67.33,73
11/18/2010,1353,119.96,73.97,57.71,90.93
11/19/2010,1352,120.29,103.7142,87.73,120.22
11/22/2010,1358,120.19,113.1501,70.01,142.75
11/23/2010,1378,118.45,77.3792,44.08,104.17
11/24/2010,1373,120.2,166.7921,46.4,238.68
11/26/2010,,119.29,56.3242,42.11,58.54
11/29/2010,1368,119.16,159.0343,61.87,225.78
11/30/2010,1386,118.49,183.4077,111.94,224.1
12/1/2010,1388,121.01,94.0477,34.73,144.82
12/2/2010,1389,122.56,100.1785,53.26,138.84
12/3/2010,1406,122.89,86.4417,80.02,92.42
12/6/2010,1416,122.76,110.6825,133.99,98.61
12/7/2010,1409,122.83,127.9244,134.24,106.37
12/8/2010,1383,123.28,67.6761,56.81,71.08
12/9/2010,1393,123.76,88.6306,66.27,92.12
12/10/2010,1385,124.48,61.2245,44.97,80.38
12/13/2010,1398,124.56,72.6263,72.4,67.1
12/14/2010,1404,124.67,67.4505,74.71,56.09
12/15/2010,1386,124.1,72.644,57.94,78.53
12/16/2010,1371,124.82,136.4601,129.24,147.51
12/17/2010,1379,124.3,107.162,125.68,89.11
12/20/2010,1386,124.6,128.257,88.18,154.46
12/21/2010,1389,125.39,156.8079,101.61,228.18
12/22/2010,1387,125.78,163.8302,175.28,146.2
12/23/2010,1381,125.6,124.6889,149.17,96.77
12/27/2010,1383,125.65,87.4798,93.02,77.59
12/28/2010,1406,125.83,134.5731,185.76,103.29
12/29/2010,1414,125.92,53.0397,57.68,40.09
12/30/2010,1406,125.72,161.3572,151.4,165.74
1/3/2011,1423,127.05,74.2015,116.24,52.89
1/4/2011,1379,126.98,119.2524,149.71,110.18
1/5/2011,1374,127.64,44.5637,29.62,55.58
1/6/2011,1372,127.39,74.083,63.3,76.27
1/7/2011,1369,127.14,74.5921,67.6,84.58
1/10/2011,1374,126.98,96.1326,111.81,106.58
1/11/2011,1384,127.43,89.3277,96.47,86.66
1/12/2011,1386,128.58,74.3204,49.39,88.29
1/13/2011,1387,128.37,61.5338,74.98,56.85
1/14/2011,1361,129.3,66.9206,66.71,83.47
1/18/2011,,129.52,56.9822,22.72,75.81
1/19/2011,1370,128.25,62.6403,36.73,73.54
1/20/2011,1347,128.08,59.0871,51.54,55.27
1/21/2011,1341,128.37,88.9739,61.41,96.75
1/24/2011,1345,129.1,106.9951,59.73,135.23
1/25/2011,1332,129.17,204.1994,286.51,119.49
1/26/2011,1333,129.67,113.751,144.33,74.52
1/27/2011,1318,129.99,68.6712,78.24,59.82
1/28/2011,1342,127.72,69.6336,52.89,71.69
1/31/2011,1335,128.68,89.419,81.04,87.87
2/1/2011,1340,130.74,118.034,106.28,139.31
2/2/2011,1332,130.49,98.828,116.77,79.13
2/3/2011,1353,130.78,113.2795,116.35,119.89
2/4/2011,1349,131.15,94.6448,111.83,93.27
2/7/2011,1348,131.97,59.5786,63.35,46.24
2/8/2011,1364,132.57,56.5928,82.75,31.37
2/9/2011,1366,132.27,86.5785,120.09,56.34
2/10/2011,1363,132.32,104.0421,100.38,94.89
2/11/2011,1360,133.11,97.6265,114.11,83.98
2/14/2011,1365,133.43,76.5679,56.24,80.42
2/15/2011,1374,133.01,55.58,81.27,30.81
2/16/2011,1375,133.85,62.225,36.49,73.05
2/17/2011,1385,134.25,88.4258,74.59,90.5
2/18/2011,1389,134.53,66.4507,26.5,99.46
2/22/2011,,131.83,163.8302,143.41,166.13
2/23/2011,1414,131.02,73.4494,65.9,79.4
2/24/2011,1416,130.93,144.0247,110.95,174.2
2/25/2011,1409,132.33,137.7367,96.12,160.35
2/28/2011,1410,133.15,107.2562,98.7,109.77
3/1/2011,1431,130.93,178.959,167.49,200.44
3/2/2011,1438,131.21,126.9994,70.34,152.54
3/3/2011,1416,133.47,154.9538,185.37,125.99
3/4/2011,1429,132.47,119.6113,139.12,104.99
3/7/2011,1435,131.43,138.7243,217.92,90.88
3/8/2011,1427,132.58,166.0057,195.58,138.04
3/9/2011,1430,132.39,199.4664,220.16,171.79
3/10/2011,1413,129.94,136.3066,170.65,115.98
3/11/2011,1422,130.84,136.7727,152.98,133.15
3/14/2011,1425,130.05,87.9781,83.89,95.42
3/15/2011,1393,128.56,141.8113,188.5,133.04
3/16/2011,1396,126.17,166.3517,129.79,186.44
3/17/2011,1404,127.85,116.2304,128.07,106.82
3/18/2011,1416,127.76,147.7964,160.15,170.99
3/21/2011,1426,129.74,151.3905,251.54,77.93
3/22/2011,1428,129.29,192.9298,210.48,181.62
3/23/2011,1438,129.66,231.2829,260.32,192.32
3/24/2011,1435,130.9,144.6799,150.24,135.34
3/25/2011,1426,131.3,130.9195,163.9,106.33
3/28/2011,1420,130.98,131.8435,164.3,116.48
3/29/2011,1416,131.86,196.3542,239.25,181.42
3/30/2011,1425,132.77,125.1337,187.12,92.49
3/31/2011,1440,132.59,126.2255,142.84,124.82
4/1/2011,1429,133.15,125.8776,151.91,104.67
4/4/2011,1433,133.26,71.9255,119.51,19.94
4/5/2011,1453,133.24,103.4023,117.81,85.98
4/6/2011,1459,133.66,130.3883,203.76,82.05
4/7/2011,1459,133.32,74.622,77.63,70.14
4/8/2011,1474,132.86,84.7704,110.51,65.07
4/11/2011,1468,132.46,98.6905,154,42.82
4/12/2011,1454,131.47,88.3351,95.4,79.57
4/13/2011,1456,131.46,111.5343,118.6,123.66
4/14/2011,1472,131.56,110.6494,130.99,92.01
4/15/2011,1486,132.04,86.8213,99.87,66.64
4/18/2011,1493,130.56,86.9549,123.84,48.2
4/20/2011,1499,133.1,80.7943,95.19,73.29
4/21/2011,1504,133.78,117.5861,133.97,106.16
4/27/2011,1517,135.67,124.7257,168.23,103.71
4/28/2011,1531,136.11,110.5341,130.86,74.68
4/29/2011,1556,136.43,68.8752,78.47,54.54
5/2/2011,1557,136.22,115.2569,178.74,78.09
5/4/2011,1515,134.83,113.017,155.41,84.26
5/5/2011,1481,133.61,101.1986,127.79,106.59
5/6/2011,1492,134.2,104.7452,130.53,81.66
5/9/2011,1503,134.72,126.043,141.36,124.46
5/11/2011,1501,134.44,88.7295,110.57,86.08
5/12/2011,1507,135.08,80.9589,100.89,84.15
5/13/2011,1494,134.04,114.114,156.02,92.18
5/16/2011,1491,133.19,87.1728,118.92,68.67
5/18/2011,1496,134.36,85.3181,96.15,80.2
5/19/2011,1492,134.68,150.2536,132.37,145.28
5/20/2011,1509,133.61,81.4823,81.23,83.39
5/23/2011,1515,132.06,119.9307,131.93,123.8
5/24/2011,1523,131.95,134.6572,130.41,159.96
5/25/2011,1527,132.39,119.1036,118.74,105.23
